leiden_r06,x_aligned,y_aligned,CD274
CAF,669.3669900833114,610.391332893941,0.0
CAF,675.2297054987965,595.3845508785041,0.0
CAF,684.6149837115225,543.0507617946326,2.8407748
CAF,774.3148052479659,482.862624144759,0.0
CAF,760.3453590557947,488.400021790885,0.0
CAF,759.856322708802,474.0493570341105,0.0
CAF,652.2071988188858,488.7229333401522,0.0
CAF,666.7658502288896,488.7022812789674,0.0
CAF,622.2283417241701,492.8130294391675,0.0
CAF,647.3298703690562,521.297384828416,0.0
CAF,642.7177041862917,530.282083169178,0.0
CAF,611.1777998556242,544.9475643771626,0.0
CAF,602.117377290518,513.5265050097028,0.0
CAF,600.5411597133256,523.6956691744401,0.0
CAF,608.9868010126041,513.3297048896153,0.0
CAF,626.5172457825547,522.609268770628,0.0
CAF,631.3586243480995,531.8579183007928,0.0
CAF,595.3053841459861,534.5077562254161,0.0
CAF,617.7712890935459,506.5146203099986,0.0
CAF,595.6132528358718,502.0051726352571,0.0
CAF,644.0416670346596,508.0011225288031,0.0
CAF,632.1740620602544,507.7002653411714,0.0
CAF,657.7546356614213,495.798941415017,0.0
CAF,673.3061157906093,522.4330569707959,0.0
CAF,633.3787337589077,544.7516247596246,0.0
CAF,636.2059626905603,540.5293618431191,0.0
CAF,664.732195870545,527.2547395890996,0.0
CAF,566.7035542235161,135.66703958968472,0.0
CAF,481.5549466059235,126.39942713296892,0.0
CAF,491.6093452269467,129.16811002079956,0.0
CAF,408.2709800095104,139.60600594465868,0.0
CAF,599.0180383304757,145.1507656681516,0.0
CAF,612.6023458908742,153.12832545103768,0.0
CAF,604.807308259849,152.84753072099232,0.0
CAF,658.7026545071087,160.35796510142964,2.9748845
CAF,476.609893418412,155.63277031528213,0.0
CAF,483.5116337917967,146.0101208807892,0.0
CAF,516.5218501451544,133.58945179562502,0.0
CAF,522.424196483608,133.74913875946277,0.0
CAF,587.9326939143775,135.58100526998012,0.0
CAF,465.9606963129852,170.106263843363,0.0
CAF,449.4227615575712,173.72797565657012,0.0
CAF,387.5339521654943,205.89458080689724,0.0
CAF,302.03939065259016,221.91076418320992,0.0
CAF,331.5227576311926,212.01466616080603,0.0
CAF,368.05950465465764,209.94901385581073,0.0
CAF,348.19668365987195,201.46952612292355,0.0
CAF,473.3042888102392,190.00221418629945,0.0
CAF,344.682773693822,195.74120845746407,0.0
CAF,336.7647479391664,188.86890045831427,0.0
CAF,376.99700283706323,190.5358054430709,0.0
CAF,574.5846102390136,124.08256385687095,0.0
CAF,528.1828388963163,135.97796784419046,0.0
CAF,556.7503443282059,146.61736478169374,0.0
CAF,550.7675569366188,130.2533073145658,0.0
CAF,744.2583754419477,213.14670507019954,0.0
CAF,753.2052594762345,218.56207070663905,0.0
CAF,758.177769069164,219.13797000542118,0.0
CAF,762.2030884484903,202.04327416533226,0.0
CAF,674.8267512772054,203.47719011723072,4.172813
CAF,731.9449823412717,206.67077004166146,0.0
CAF,717.4566053061333,205.10095842789207,0.0
CAF,721.4834225973049,220.92254074618796,3.1015067
CAF,660.8267572445316,197.81756923862932,2.4275053
CAF,644.4033968100429,180.28401709836163,0.0
CAF,749.0327463552685,198.58740031566762,0.0
CAF,757.9082724188871,192.82735560250822,0.0
CAF,731.8110945186827,198.06708310748184,0.0
CAF,741.3374951495053,191.33172249554104,0.0
CAF,445.3931874711951,401.6444415975762,0.0
CAF,451.36548947986574,388.3840335708536,0.0
CAF,444.7819119564944,382.8530418881506,0.0
CAF,433.40514401034295,382.2990057282154,3.4857092
CAF,414.7721723813958,379.7480618558402,0.0
CAF,409.5919789046527,384.70398287184565,0.0
CAF,411.6877169284111,372.5464522792324,0.0
CAF,417.5943976500761,377.1541565969261,0.0
CAF,436.7838594647474,419.2264846500241,0.0
CAF,421.3715576553037,446.3962471075535,0.0
CAF,434.3944669784002,392.078999647384,0.0
CAF,428.3704392053729,389.3998090246878,0.0
CAF,424.6934162005202,399.81475821389705,0.0
CAF,433.1811265133236,398.67481542923525,0.0
CAF,415.8450915786012,388.8395262536535,0.0
CAF,409.2626932624271,392.3542329813232,0.0
CAF,412.7823080416747,406.7800801645408,0.0
CAF,402.5969536808233,397.1209071773968,0.0
CAF,131.7843719127889,427.1490997516097,0.0
CAF,64.62202045259463,432.61794402796926,0.0
CAF,198.30325868884313,422.6552367341512,0.0
CAF,76.52149589179125,423.9574320550664,0.0
CAF,84.632082994717,410.10821719132116,3.5042973
CAF,140.93788810555122,419.50551056927355,3.856432
CAF,189.6401014673626,406.2464092316074,0.0
CAF,397.2262066950919,387.4041442603746,0.0
CAF,394.95811319774106,378.16894406635174,0.0
CAF,201.1601271527518,369.6141782956271,0.0
CAF,387.4932217114908,386.35952603590414,0.0
CAF,400.1082528261858,408.4618527211227,0.0
CAF,399.33520283220355,418.8830166509663,0.0
CAF,402.7144919549743,421.47896161962706,0.0
CAF,380.4671227844897,352.7423685510574,0.0
CAF,382.8111954699034,347.14046508419335,0.0
CAF,255.6166804145249,349.0662697896836,2.910235
CAF,80.05675906925147,353.06671427124036,0.0
CAF,207.89314528553044,345.919443837102,0.0
CAF,264.2396808503681,330.8501000992795,0.0
CAF,217.81830917182415,339.39498602591885,0.0
CAF,210.04777992822355,335.4506016919303,0.0
CAF,215.74073731299686,326.3998358776558,0.0
CAF,377.3127754022173,340.189134267593,0.0
CAF,280.3451652690266,338.7997413550083,1.772035
CAF,365.5140106317618,324.0902470351465,2.7485447
CAF,439.1616829723753,340.6155610865031,0.0
CAF,417.9443353534867,325.5440501570748,0.0
CAF,392.619139786694,326.96180778332405,0.0
CAF,394.7904108120083,323.5895301628075,0.0
CAF,427.77331417703965,339.0938738745689,0.0
CAF,400.0237960944884,335.97984263025774,0.0
CAF,405.9364684635342,341.80748459923984,0.0
CAF,394.6969028683101,335.7382007662087,0.0
CAF,392.1013722156916,334.85685493286496,0.0
CAF,384.77581840150964,331.99275187344864,0.0
CAF,378.9954084613485,329.8621475612083,0.0
CAF,378.40344644831146,326.6049860595186,0.0
CAF,391.9991317646405,339.32270381177176,0.0
CAF,392.2030389983764,337.0096092181354,0.0
CAF,389.5946326779821,343.36521730685325,0.0
CAF,401.5709796782558,344.6678906847404,0.0
CAF,405.97598783987564,348.54247870083555,0.0
CAF,387.1051031912601,370.9818674216888,0.0
CAF,401.416726628665,367.8277112622052,0.0
CAF,393.4929004494174,354.6987689027475,0.0
CAF,417.7873733143886,368.5398567979709,0.0
CAF,413.9453887837751,371.51257440139665,0.0
CAF,408.2371017054371,369.7574041644,0.0
CAF,419.15703840926744,352.1535298435699,0.0
CAF,406.9753181338774,359.813787278992,0.0
CAF,407.94797284884874,355.2733296420084,0.0
CAF,559.3509423847262,318.2712738325876,0.0
CAF,576.7479455185947,307.962612643458,0.0
CAF,574.013969566922,289.3047820519735,0.0
CAF,573.2578109192793,278.6204636943466,0.0
CAF,551.1218608937057,300.1766262244335,2.7006152
CAF,576.6830572522794,299.8203144280647,0.0
CAF,567.84397506515,288.6793560509054,0.0
CAF,577.7541917034563,286.1635653011952,0.0
CAF,574.4820192128498,281.38101961365544,0.0
CAF,524.286578964163,305.7540531743377,0.0
CAF,514.3181668571472,296.24916510724927,0.0
CAF,531.3346047709406,297.61443207798686,0.0
CAF,516.9998433760971,307.69474138688554,0.0
CAF,503.0056497680152,296.19386985083605,0.0
CAF,513.9058905246046,309.4996614194217,0.0
CAF,546.2091562279576,290.1382265767356,0.0
CAF,548.6545769914081,284.94920498124526,3.2238812
CAF,530.398409867691,284.04315953768815,0.0
CAF,529.4776402694,278.58425884634346,0.0
CAF,530.0607104227602,294.0390121148894,0.0
CAF,541.8599851206523,289.7954278574384,0.0
CAF,413.0659870487837,293.9477351037266,0.0
CAF,290.94904257351976,292.543936741056,0.0
CAF,287.2609286469196,281.835492441582,0.0
CAF,296.8302269233516,288.2142066172737,0.0
CAF,299.7640306892669,279.521123029354,0.0
CAF,320.9784780958595,278.79581499162936,0.0
CAF,352.34691932594865,284.9053512216922,0.0
CAF,393.4192159348195,282.983976510808,0.0
CAF,360.06059166036124,274.1143305479434,0.0
CAF,388.5634956601185,290.3389467639924,0.0
CAF,406.59915103794356,287.16480782308446,0.0
CAF,410.46006662464316,273.307370379423,0.0
CAF,386.22751807276177,306.11670719319994,0.0
CAF,386.7834027196549,314.983070498191,0.0
CAF,260.7554741575039,306.27057779721326,0.0
CAF,269.26629055728114,312.7967247430304,0.0
CAF,297.729356476049,305.5675153439131,0.0
CAF,285.3948491924486,301.06549348746796,0.0
CAF,367.92838956250546,314.239181979493,0.0
CAF,354.5529291578856,319.364972572837,0.0
CAF,371.1990004003372,309.1276374839107,0.0
CAF,408.5805697044949,297.8126982394547,0.0
CAF,417.3697108732962,316.6660860028997,0.0
CAF,394.9706701608689,298.18045153268366,0.0
CAF,391.08553302092776,296.5546116418108,0.0
CAF,391.459819759439,306.79867139880815,0.0
CAF,394.86364914009914,313.8066360313429,0.0
CAF,373.7413711176835,322.63596585624623,0.0
CAF,369.5118417352056,315.58590033972195,0.0
CAF,394.8294840018427,319.915216147462,0.0
CAF,386.4077774216224,317.2394356644985,0.0
CAF,418.3292349567734,320.9336049794091,0.0
CAF,426.6729226391841,257.32971839504324,0.0
CAF,346.7862881109896,227.989465738587,0.0
CAF,298.374350942499,231.55406567888775,0.0
CAF,300.53038788564294,235.74770891801046,2.7019117
CAF,293.26181846250824,244.1716623659985,0.0
CAF,308.57768024549284,221.21010795000151,0.0
CAF,348.87622571015595,237.6439218969418,0.0
CAF,333.9721940732069,222.34817037724065,0.0
CAF,337.6206611416065,233.3883702799616,0.0
CAF,383.2408093352926,271.67914020369085,0.0
CAF,387.4227879843016,263.71396209637624,0.0
CAF,347.8352725891365,259.7849233911848,0.0
CAF,333.06420453129755,254.7285147996918,0.0
CAF,338.35897232896605,260.2675537747547,0.0
CAF,366.4715268759571,266.6805127648648,0.0
CAF,355.9243789987928,264.5025170714795,0.0
CAF,349.0692332449332,266.5185470627945,0.0
CAF,357.4000452595681,254.6452372751917,0.0
CAF,398.3999321724327,239.67834114644145,0.0
CAF,512.1316936201274,279.4289855156418,0.0
CAF,515.7401632552137,276.34876883447436,0.0
CAF,503.788579606083,291.9592411939915,0.0
CAF,525.1775496778737,293.8439011294359,0.0
CAF,510.666289649015,282.2860133318744,0.0
CAF,511.8849524817117,293.3341330450961,0.0
CAF,454.9717281824166,321.5908695748039,0.0
CAF,428.5011718519476,305.0162519144148,0.0
CAF,471.387503446285,290.76040179039495,0.0
CAF,485.380581588099,319.99129094691926,0.0
CAF,488.1351139895622,311.0453470913439,0.0
CAF,491.639877132217,303.8499203849056,0.0
CAF,747.6822672801941,334.7279707732482,0.0
CAF,742.8060224261673,331.85006780257714,0.0
CAF,723.6143296789608,327.1659062398487,0.0
CAF,737.3547547111403,339.696671845635,0.0
CAF,732.2734393514128,334.9185242822365,0.0
CAF,533.7052255535257,352.6947222061941,0.0
CAF,543.9166818250412,365.997422339695,0.0
CAF,537.8328013191356,358.7782202665223,0.0
CAF,490.9600801182146,338.21335667330976,0.0
CAF,569.4127986945107,327.8171791878627,0.0
CAF,560.974646954458,352.3236225141621,1.6735162
CAF,486.1005035172738,349.16895642724177,0.0
CAF,482.8598509163461,355.5363247174677,0.0
CAF,470.1281101595846,355.6930317928474,0.0
CAF,471.6343083256302,362.17873511884414,0.0
CAF,474.3058500367764,361.8711532631415,0.0
CAF,455.9789942221514,367.4133314789863,0.0
CAF,444.4306675640274,356.9627192396754,0.0
CAF,457.0854092778526,358.2698226121685,0.0
CAF,474.7035296964446,353.88094090573315,0.0
CAF,465.2663344965732,344.3391149699514,0.0
CAF,476.7384588733808,352.7626700371296,0.0
CAF,463.9978581274072,368.8767913517465,0.0
CAF,455.5553720041431,370.858496852481,0.0
CAF,466.751880601434,364.492212158058,0.0
CAF,461.494178154318,358.35507610548575,0.0
CAF,461.910533906354,363.8550259554818,0.0
CAF,467.0003427449482,354.2870024976415,0.0
CAF,455.1716197375888,346.0554988512968,0.0
CAF,457.3037538321391,355.23040012593424,0.0
CAF,479.1607416793928,367.92431064098815,0.0
CAF,475.140282545947,371.1603420245211,0.0
CAF,489.164402520468,330.33899345541846,0.0
CAF,477.2095680839286,334.39476506385324,0.0
CAF,451.9316045459569,336.4789022384276,0.0
CAF,485.4416772691042,340.2503574304575,0.0
CAF,474.5627578534606,337.3834816406043,0.0
CAF,476.314613562119,341.1556061123948,0.0
CAF,482.9171221415763,340.7492258158386,0.0
CAF,448.60072665920444,382.0491412842502,0.0
CAF,510.89260181949925,380.65331053777754,0.0
CAF,523.8209514735593,389.8174077248506,2.5033476
CAF,508.65178944001,374.0378625496147,0.0
CAF,522.1566439316832,376.5365069892671,0.0
CAF,463.603875441655,425.1479532673524,0.0
CAF,480.013149130706,430.5593669661577,0.0
CAF,381.8091243159295,432.84361878915774,0.0
CAF,459.7354384252646,437.26685685663836,2.33658
CAF,478.5357618648318,409.3816980759345,0.0
CAF,470.95926001088174,412.87683633822223,0.0
CAF,479.2170249202146,401.75952584593824,0.0
CAF,482.3860645867559,399.0605436646066,0.0
CAF,488.0576050191892,397.69355568877023,0.0
CAF,498.318269288343,421.5587652634649,0.0
CAF,649.1925396837945,408.9663303083071,0.0
CAF,393.28746343337144,187.15898628132155,0.0
CAF,379.110269616457,198.23720764853877,0.0
CAF,341.9341373283452,188.83087899381803,0.0
CAF,340.71165003987346,199.2233754405817,0.0
CAF,373.0302773072559,186.15251700320647,0.0
CAF,351.5815819844459,191.12442105730483,0.0
CAF,371.28460446876716,179.0999974608932,0.0
CAF,466.4265787673072,173.7935969435758,0.0
CAF,474.9925310711737,172.9682793873355,0.0
CAF,474.90903045342,176.89212320676592,0.0
CAF,312.49876726971877,209.43639336487212,0.0
CAF,305.69499670510305,210.6284921651652,2.8701086
CAF,365.5611789196532,209.31525372819968,0.0
CAF,366.77901312026535,202.83823510385864,0.0
CAF,340.907207211834,209.29665731199384,0.0
CAF,388.6740861729449,208.74003964441056,0.0
CAF,471.0050578687871,179.53459905402227,0.0
CAF,513.163181213104,129.20305598544343,0.0
CAF,377.4908038185425,123.01545305187386,0.0
CAF,469.18825015288377,129.49723631070123,0.0
CAF,490.486963068385,123.82952033404275,0.0
CAF,471.92745286078224,126.7621050546798,0.0
CAF,494.52087153797277,126.99926911842564,0.0
CAF,495.100882126713,141.08081170288463,0.0
CAF,504.377800759148,129.86039228938398,0.0
CAF,345.3227963677646,252.6679777042956,0.0
CAF,329.39508540171306,262.09033720280644,0.0
CAF,326.2439250659198,267.26874593352125,0.0
CAF,287.0500099109295,230.2847288071725,0.0
CAF,326.79700511191123,256.1646298136609,0.0
CAF,311.4759803136304,221.9766085634691,0.0
CAF,394.09735568465265,271.56494832834295,0.0
CAF,390.60441648443555,257.2043399865535,0.0
CAF,352.7682468704921,235.14287123719765,0.0
CAF,346.1555078718365,233.9497207115665,0.0
CAF,370.9763533333039,267.73552076085736,0.0
CAF,351.3070498007321,265.04447432525876,0.0
CAF,362.5560490535345,261.095691867129,0.0
CAF,398.35697078589374,235.7710699687026,0.0
CAF,368.5200328708946,232.5474521312059,0.0
CAF,371.3854426193674,220.50366722743348,0.0
CAF,395.8127515815895,270.62696867906476,0.0
CAF,411.5588646392592,265.926967495335,0.0
CAF,419.2771263206017,243.4457647246752,0.0
CAF,572.985955854608,152.96334799004458,0.0
CAF,530.2782900858916,137.37918469921286,0.0
CAF,530.996618491827,139.31850248177471,0.0
CAF,535.902024821138,128.56892137987106,0.0
CAF,542.1927446435403,129.80582208604477,0.0
CAF,554.6913848208168,124.49308731385007,2.3852642
CAF,564.5342910374837,156.4548211488813,0.0
CAF,685.7228966790689,222.1398968898283,0.0
CAF,624.9888020320847,173.70772197619516,0.0
CAF,631.9612310963769,177.17790566455116,0.0
CAF,584.9270541208223,198.3913332162704,0.0
CAF,701.39811388781,240.6119226715784,0.0
CAF,706.8456846289212,234.963376779492,0.0
CAF,678.1828546368403,211.76265046046737,0.0
CAF,708.5195851806994,197.652543971939,0.0
CAF,616.363251959058,266.9076854378985,0.0
CAF,602.2428194399372,254.9244066115327,0.0
CAF,745.6671615323581,183.2637462040415,0.0
CAF,728.2831456128921,203.3586319882064,3.2677622
CAF,746.391545326604,216.89883082533345,0.0
CAF,734.0995213725705,213.9182890228014,0.0
CAF,591.8358059964611,129.81596486146466,0.0
CAF,652.8673954970415,150.6083915409046,0.0
CAF,608.152464114828,152.75000709873038,0.0
CAF,649.6066326328303,493.1069069950098,0.0
CAF,626.5461204236558,500.245349310401,0.0
CAF,625.3017062554075,505.5324363260547,0.0
CAF,654.540212453017,492.8974224299353,0.0
CAF,657.6901617111481,487.9161006534911,0.0
CAF,507.7917012066822,406.6685972787002,0.0
CAF,488.182377888848,420.26182856924027,0.0
CAF,634.3157572942422,488.765958467621,0.0
CAF,607.0350856192384,511.223258389687,0.0
CAF,614.516900322293,507.7467643493022,0.0
CAF,622.1390088113596,511.8869608189696,0.0
CAF,599.215762694042,512.850883026588,0.0
CAF,633.5985124841098,531.0236451439462,0.0
CAF,621.2059053431946,521.591166772864,0.0
CAF,644.840850809771,528.4865649237552,0.0
CAF,643.8275931226551,514.5234131483804,0.0
CAF,472.66302318816975,410.7062027222038,0.0
CAF,475.9603414754967,404.0049913132871,0.0
CAF,411.6005830776712,403.81192003758025,0.0
CAF,195.5861740835099,388.4533837022399,0.0
CAF,80.48618171185193,413.8481843641371,0.0
CAF,91.0664748723994,408.5213230084236,0.0
CAF,81.8186858447839,407.6620315367156,0.0
CAF,91.36860687862269,381.1967975738667,0.0
CAF,198.92581634808,419.2798676785498,0.0
CAF,135.70507649143735,418.7281261920796,0.0
CAF,195.5894886118482,412.586623885831,0.0
CAF,203.84056072357484,410.08934987616465,2.8748298
CAF,377.04315127008135,409.17893817893105,0.0
CAF,406.5087345293301,284.3723176980546,0.0
CAF,353.0278636766835,326.6179254682239,0.0
CAF,353.9074885049285,340.2129733752571,2.7581758
CAF,382.85912864894976,301.69547696500126,0.0
CAF,396.90412377790915,318.2951129402517,0.0
CAF,405.67538561596234,277.45782913875325,0.0
CAF,402.8100396084191,278.3218374392504,0.0
CAF,395.46682955674277,281.0076252481584,0.0
CAF,358.7507792983608,278.4569363395015,0.0
CAF,384.3698524209957,287.4712104715898,0.0
CAF,413.42386049792725,297.6303354399178,0.0
CAF,432.065755857016,315.7987313035995,2.966108
CAF,214.04631218189277,319.4810766760724,0.0
CAF,219.81977436072938,314.7231987282812,0.0
CAF,310.8342366345891,277.6874877080407,0.0
CAF,310.7383702764963,283.56774781439356,0.0
CAF,286.1458448247951,294.0116991265631,0.0
CAF,261.2671225992664,302.55601138483615,0.0
CAF,254.7881758118055,297.473947069186,0.0
CAF,287.0313975594913,234.3997794801194,0.0
CAF,287.44475748783685,310.62774839118106,0.0
CAF,379.6279734465299,302.70898961583526,0.0
CAF,354.893560685577,315.54268398946465,0.0
CAF,369.24769932301376,302.70752357445485,0.0
CAF,371.3594363200975,296.9987265686802,0.0
CAF,318.668761771491,307.5145457789545,0.0
CAF,348.77678986000655,273.0648680128246,0.0
CAF,524.9104433124563,267.31087868797556,0.0
CAF,537.7159004542805,260.8405050555436,0.0
CAF,483.40410284359024,314.5201519970947,0.0
CAF,456.342986800535,310.4500705499685,0.0
CAF,506.2648828499166,280.2974238107449,0.0
CAF,500.3953949606632,304.1270659467324,0.0
CAF,497.0248383452453,302.7965059121527,0.0
CAF,492.5767094447626,300.1283743407392,0.0
CAF,506.1713430357535,292.01702234665845,0.0
CAF,537.5390831156172,353.8412940475326,0.0
CAF,545.7121681999992,329.5911211286215,0.0
CAF,557.9898185744115,332.13377868015095,0.0
CAF,492.9534502090628,346.2389452466366,0.0
CAF,486.0836121709343,328.3535272398386,0.0
CAF,491.0563607923497,332.0779416258363,0.0
CAF,98.88748693222972,354.54980635031205,0.0
CAF,101.19758570217572,348.0473710302998,0.0
CAF,237.8523383034697,341.1602273297896,0.0
CAF,223.04277072416264,322.53793230654765,0.0
CAF,217.8660511280818,344.2031236966862,2.4890418
CAF,207.56927762231936,338.5675650190023,0.0
CAF,276.609883054535,345.27996296106085,0.0
CAF,242.1399994137273,339.2633928767948,0.0
CAF,277.38325175316515,349.9817807612838,0.0
CAF,269.48995747918775,355.8007220933778,0.0
CAF,404.74916616819223,339.1600688299408,0.0
CAF,388.21617133482084,345.7858428486961,0.0
CAF,384.10825964598723,362.2535032292449,0.0
CAF,400.360730648264,355.6062485172202,0.0
CAF,401.45936931055604,351.4729679384126,3.1451097
CAF,454.8175388737553,379.6497096014937,0.0
CAF,465.9019271759098,370.62393023161565,0.0
CAF,449.3060519155048,375.94164476393405,0.0
CAF,460.15115676800474,346.9600463830088,0.0
CAF,443.2736103397726,332.8144043262379,2.5742302
CAF,463.8496923365917,340.170649398014,0.0
CAF,621.1006053275236,268.3992550606048,0.0
CAF,632.8230722052682,256.09824363550024,0.0
CAF,644.1284503102868,276.1736406304452,0.0
CAF,604.0746062742926,293.26436859766756,0.0
CAF,598.5087483031077,296.8742405332046,0.0
CAF,580.936170778703,283.81668801487984,0.0
CAF,534.5794005322913,285.1787041982087,0.0
CAF,540.769377815488,275.9120797259014,0.0
CAF,550.4573298323385,276.9642512505275,0.0
CAF,559.4048353406886,285.86229379752126,0.0
CAF,564.6432561566058,285.6047167010765,0.0
CAF,519.8008110447615,308.49293717758826,0.0
CAF,550.5509333874311,326.2860583183502,0.0
CAF,571.7549910225016,294.88686208973724,0.0
CAF,578.0332813636353,289.74472194795516,0.0
CAF,576.6815593404341,262.59287069163855,0.0
CAF,559.5523318517436,261.4337578224047,0.0
CAF,563.866636670567,268.21666916781436,0.0
CAF,576.0091881447281,336.5518537323353,0.0
CAF,581.6061835600143,331.74926152244166,0.0
CAF,873.4286601239933,413.9250559252142,2.2874265
CAF,883.2823983148812,417.03641005048286,0.0
CAF,818.768868908245,408.8282674548304,0.0
CAF,812.1317888421048,436.97826979795144,2.9539628
CAF,862.2268291590823,432.62591164416716,0.0
CAF,861.7865625908365,436.8278093336709,0.0
CAF,864.0202678566773,428.9457653337648,0.0
CAF,826.857887674123,382.5831946627611,0.0
CAF,843.4352621297165,388.9156329235756,0.0
CAF,853.6879986207533,418.5239321241606,0.0
CAF,844.6375833815915,415.3123135166579,0.0
CAF,881.7697184930587,407.7373733154826,0.0
CAF,864.1070909703855,411.5376712781488,0.0
CAF,859.993426662657,406.3793090697879,0.0
CAF,870.6220274802122,398.2926248154557,0.0
CAF,871.31000723605,401.28417786357323,0.0
CAF,803.0912534470284,428.6411474312878,0.0
CAF,805.230478719995,409.7714419898696,0.0
CAF,800.1523504067465,279.24792940516136,0.0
CAF,853.5695839088206,335.75789671344984,0.0
CAF,809.9201299702836,330.3195524718957,0.0
CAF,803.5195765585935,335.3033601445937,0.0
CAF,815.8948860047432,288.63209215161964,0.0
CAF,815.7387525977297,319.4293827821806,0.0
CAF,816.4730003008283,332.7380108221327,0.0
CAF,828.0312466411187,302.801350222801,0.0
CAF,838.5023515892906,364.6133517947304,0.0
CAF,819.54702614421,372.0872944929815,0.0
CAF,824.5147153293397,363.66182719791584,0.0
CAF,827.3230291401385,361.70367397066224,0.0
CAF,816.2271754382753,386.100164193431,0.0
CAF,856.3560664512373,359.6167321951863,0.0
CAF,865.1447215954505,368.25518980645336,0.0
CAF,869.2975865748725,387.3704890495548,0.0
CAF,873.4037852262236,390.3674600766869,0.0
CAF,862.1294091158309,367.1539377660484,0.0
CAF,859.0930382266004,354.0612002545938,0.0
CAF,670.8153433557604,524.7100104573586,0.0
CAF,720.387763823471,294.70991726921494,0.0
CAF,709.9431591667732,277.00386623826336,0.0
CAF,712.058481591146,264.1681002844225,0.0
CAF,666.2876339046933,280.89885135182504,0.0
CAF,680.645310163722,277.6153329757528,0.0
CAF,690.305040884,269.7704180673288,0.0
CAF,684.1207524787685,259.7359703572651,0.0
CAF,681.3694230590169,280.5050280183967,0.0
CAF,717.8044554941,308.7089870584097,0.0
CAF,807.0415816227005,352.4107882353668,0.0
CAF,798.7426241376246,340.87473170618745,0.0
CAF,749.1163744548813,339.6201508596707,0.0
CAF,803.7726917899674,352.2165058819979,0.0
CAF,781.607994605152,351.51073443919046,0.0
CAF,780.7726856581996,336.47408979824405,0.0
CAF,757.9580062791941,214.2842735052344,0.0
CAF,750.713817761625,260.8618901374187,0.0
CAF,721.0219223318918,268.3307654317679,0.0
CAF,746.1350358907296,266.6144452913521,0.0
CAF,747.603945612969,273.0864443174884,3.2437847
CAF,733.1867831314071,267.89531927132185,0.0
CAF,735.2333609632248,255.1605189499404,0.0
CAF,729.855395317218,255.0140741642235,0.0
CAF,732.4304651314404,221.83194852378057,0.0
CAF,741.37577157772,240.7566942578937,2.8094404
CAF,741.2437641125537,231.7661795573075,0.0
CAF,786.72363445546,295.93514541765876,0.0
CAF,738.9127901881692,301.4226020454566,0.0
CAF,733.9779036789262,325.6115199310384,0.0
CAF,735.4211417417762,323.22563319581826,0.0
CAF,727.5040083601345,303.78123953328,0.0
CAF,764.5321182745224,289.0317159096401,0.0
CAF,760.2967725322201,295.7593798043337,2.573111
CAF,760.2678341501894,276.4534633113144,2.2321055
CAF,753.771151449072,309.39879139835665,0.0
CAF,762.9174967872563,299.8355166397702,0.0
CAF,757.9389477412489,316.1973989476762,0.0
CAF,722.822253017498,305.3392590750765,0.0
CAF,760.7683438645073,227.35216798938404,0.0
CAF,763.0133790805814,211.63814848975943,0.0
CAF,770.32454337991,272.3448186017906,0.0
CAF,766.595683064074,227.317174219043,0.0
CAF,774.7271931271353,227.9611807010845,0.0
CAF,779.444627455106,246.5658672925292,0.0
CAF,184.51628684283563,436.0798095250147,0.0
CAF,201.0733120066598,480.7212476154191,0.0
CAF,124.75725313091446,467.7757197808362,0.0
CAF,95.9129527123109,471.447101713421,3.3649814
CAF,91.5403249429192,493.567849527289,0.0
CAF,82.9407811691625,495.622251558213,0.0
CAF,77.69993819792117,494.5265131082169,0.0
CAF,68.60640221989645,471.8173727733685,0.0
CAF,72.37635950008116,475.953426082613,0.0
CAF,138.34101889341147,429.5144937779689,0.0
CAF,135.57555492252476,431.95561202867265,0.0
CAF,111.52642089551837,428.23970705677425,0.0
CAF,116.4666616428464,450.2913915734392,0.0
CAF,184.07953399333311,440.7851330763647,0.0
CAF,116.90303204677141,440.36457042297627,0.0
CAF,162.67003934221665,489.498373618994,0.0
CAF,464.9640750084908,422.5881812762299,0.0
CAF,410.4008831715254,447.8774906996673,0.0
CAF,405.00100658097455,454.176719936169,0.0
CAF,208.9501611208048,629.5567643781593,0.0
CAF,203.15936140912163,624.365766813852,0.0
CAF,190.91740595527574,594.0661972319396,2.4819784
CAF,196.25143816556735,619.08833654903,0.0
CAF,202.7178279899004,618.573564801718,0.0
CAF,209.17682386640183,603.6048361212422,0.0
CAF,225.4472060698914,618.1525559618223,0.0
CAF,88.88462285277437,700.6083323977881,0.0
CAF,81.88370159295853,705.7427280166258,0.0
CAF,91.7495226738105,714.8477373619755,0.0
CAF,92.87302029863993,724.4430419376773,0.0
CAF,96.53417181202651,723.6687171251034,0.0
CAF,96.9193582494964,705.1503835580113,0.0
CAF,104.14617736375428,707.94153512352,0.0
CAF,100.01143074356624,699.8037943845918,0.0
CAF,109.71726209116495,685.1067932869283,2.3018656
CAF,105.6275165672625,681.216493131691,0.0
CAF,75.2042258410296,693.8189672832581,0.0
CAF,81.73091458474815,695.8929059090992,0.0
CAF,78.94154776526784,690.536181927876,0.0
CAF,104.95128904531677,694.9117417800286,0.0
CAF,68.71584539599041,680.6022855342294,0.0
CAF,76.16843488283118,681.8939317312987,0.0
CAF,70.16837369932712,670.776748720874,0.0
CAF,64.31364183527222,674.8782863167493,0.0
CAF,65.56366520532383,665.7055841041824,0.0
